r,w,precision@w-1,precision@1
1,2,0.3333333333333333,0.3333333333333333
1,3,0.6666666666666666,0.6666666666666666
1,4,0.8888888888888888,0.9166666666666666
1,5,0.7333333333333334,0.9333333333333332
1,6,0.8666666666666666,1.0
1,7,0.7037037037037037,0.8888888888888888
1,8,0.6845238095238094,0.7083333333333334
1,9,0.7731481481481483,0.7777777777777777
1,10,0.7407407407407408,0.9
1,11,0.8030303030303031,0.9696969696969697
1,12,0.8712121212121212,0.8888888888888888
1,13,0.8696581196581197,0.9743589743589745
1,14,0.8113553113553115,0.9047619047619048
1,15,0.853968253968254,0.9777777777777779
2,2,0.6666666666666666,0.6666666666666666
2,3,0.5555555555555556,0.5
2,4,0.7638888888888888,0.8333333333333334
2,5,0.7999999999999999,0.7333333333333334
2,6,0.8444444444444446,0.9444444444444445
2,7,0.9007936507936508,0.8333333333333334
2,8,0.9791666666666666,1.0
2,9,0.7199074074074074,0.8703703703703703
2,10,0.8203703703703704,0.9583333333333334
2,11,0.6992869875222816,0.8092691622103386
2,12,0.9217171717171717,0.9305555555555555
2,13,0.8001012145748988,0.9298245614035089
2,14,0.6144688644688646,0.75
2,15,0.861111111111111,0.9555555555555556
3,2,0.5555555555555555,0.5555555555555555
3,3,1.0,1.0
3,4,0.8425925925925926,0.8333333333333334
3,5,0.8777777777777778,0.9555555555555556
3,6,0.5370370370370371,0.6851851851851851
3,7,0.7989417989417987,0.8412698412698413
3,8,0.8551587301587302,0.9027777777777777
3,9,0.7428626543209876,0.7762345679012346
3,10,0.7897435897435897,0.8769230769230769
3,11,0.7616161616161615,0.8686868686868686
3,12,0.9503367003367004,0.9166666666666666
3,13,0.8156828703703703,0.8237179487179488
3,14,0.7448107448107448,0.8571428571428571
3,15,0.8592592592592592,0.9333333333333332
4,2,0.6666666666666666,0.6666666666666666
4,3,0.875,0.8888888888888888
4,4,0.7916666666666665,0.7291666666666666
4,5,0.8125,0.8833333333333333
4,6,0.8361111111111111,0.9166666666666666
4,7,0.7281746031746031,0.7261904761904763
4,8,0.8047619047619047,0.8805555555555555
4,9,0.8421717171717171,0.8350168350168351
4,10,0.8685185185185187,0.8666666666666667
4,11,0.7075757575757575,0.6893939393939394
4,12,0.861111111111111,0.7916666666666666
4,13,0.8760683760683761,0.8974358974358975
4,14,0.7338217338217338,0.7926587301587302
4,15,0.7636788048552754,0.8326797385620915
5,2,0.7666666666666666,0.7666666666666666
5,3,0.7444444444444445,0.7333333333333334
5,4,0.8111111111111112,0.8000000000000002
5,5,0.7433333333333333,0.8133333333333334
5,6,0.7933333333333333,0.7444444444444445
5,7,0.7742763772175536,0.7375350140056023
5,8,0.7440476190476191,0.7999999999999999
5,9,0.7574074074074074,0.7925925925925926
5,10,0.6942028985507246,0.6936231884057972
5,11,0.6813939393939393,0.7406060606060606
5,12,0.7358585858585857,0.6444444444444445
5,13,0.7406498673740051,0.7427055702917772
5,14,0.7255110480916932,0.7394777265745008
5,15,0.7778643578643578,0.7953535353535354
